Transaction_ID,Agent_ID,Agent_Type,Operator_ID,Operator_Type,Sender_Name,Sender_Country,Sender_State,Sender_District,Sender_Occupation,Sender_Mode_Txn,Sender_Affiliation,Receiver_Name,Receiver_Country,Receiver_State,Receiver_District,Receiver_Occupation,Receiver_Affiliation,Receiver_Mode_Txn,Date_Of_Txn,In_Working_Hours,Amount,Is_Fraud
TR7763,AGNT1,Send,OPR2,Admin,Karlee Rhodes,USA,California,Sacramento,I.T Professional,Cash,Customer,Tenley Burns,Brazil,Bahia,Jequie,Teacher,New User,Wallet,9/9/2016,Yes,5526,0
TR7764,AGNT5,Send,OPR27,Employee,Joaquin Alford,USA,Oregon,Jackson,Consultant,Cheque,Customer,Alyssa Forbes,Brazil,Acre,Bujari,Banker,New User,Prepaid Card,1/9/2016,Yes,1440,0
TR7765,AGNT7,Both,OPR39,Employee,Chana Silva,USA,Nevada,Fallon,Grocer,Cash,Customer,Maximiliano Hicks,Brazil,Bahia,Valenca,Broker,New User,Cash,4/9/2016,No,2671,0
TR7766,AGNT4,Both,OPR19,Employee,Caitlin Rose,USA,Arizona,Apache,Banker,Cash,Employee,Genevieve Nguyen,Colombia,Bolivar,Bolivar,Banker,Employee,Prepaid Card,24-09-2016,Yes,5573,0
TR7767,AGNT5,Send,OPR28,Admin,Willa Dixon,USA,Oregon,Jackson,Banker,Credit Card,Customer,Skylar Norton,Colombia,Boyaca,Boyaca,Teacher,Employee,Wallet,21-09-2016,Yes,5415,0
TR7768,AGNT10,Both,OPR3,Employee,Wayne Pearson,USA,Oregon,Lane,Consultant,Cheque,Customer,Carmelo Fulton,Colombia,Bolivar,Bolivar,Farmer,Customer,Bank Account,20-09-2016,Yes,4377,0
TR7769,AGNT4,Both,OPR20,Employee,Zion Gentry,USA,Arizona,Apache,I.T Professional,Wallet,Employee,Freddy Hopper,Brazil,Bahia,Valenca,Retailer,Customer,Cash,15-09-2016,No,476,1
TR7770,AGNT3,Send,OPR17,Employee,Anaya Mckenzie,USA,Utah,Cache,Accountant,Wallet,New User,Adyson Pruitt,Colombia,Bolivar,Bolivar,Banker,Customer,Wallet,15-09-2016,Yes,3013,0
TR7771,AGNT4,Both,OPR18,Admin,Giuliana Hines,USA,Arizona,Apache,Consultant,Bank Account,New User,Iliana Crosby,Colombia,Antioquia,Antioquia,Banker,New User,Prepaid Card,4/9/2016,Yes,1232,0
TR7772,AGNT7,Both,OPR40,Employee,Vance Hooper,USA,Nevada,Fallon,Grocer,Debit Card,Customer,Bo Blackwell,Brazil,Acre,Bujari,I.T Professional,New User,Wallet,3/9/2016,Yes,1940,0
TR7773,AGNT5,Send,OPR26,Employee,Nova Case,USA,Oregon,Jackson,Teacher,Credit Card,Customer,Quintin Munoz,Colombia,Boyaca,Boyaca,Grocer,New User,Wallet,8/9/2016,Yes,5675,0
TR7774,AGNT10,Both,OPR3,Employee,Bruce Emerson,USA,Oregon,Lane,Broker,Debit Card,Employee,Maurice Short,Brazil,Bahia,Valenca,Banker,Employee,Prepaid Card,27-09-2016,No,331,0
TR7775,AGNT6,Both,OPR32,Employee,Meadow Estrada,USA,California,Los Angeles,Grocer,Wallet,Employee,Aliza Lott,Mexico,Campeche,Campeche,Farmer,Employee,Bank Account,9/9/2016,Yes,2911,1
TR7776,AGNT7,Both,OPR40,Employee,Iker Fowler,USA,Nevada,Fallon,Consultant,Bank Account,New User,Millie Dominguez,Mexico,Baja California,Baja California,Farmer,Customer,Prepaid Card,14-09-2016,No,5880,0
TR7777,AGNT7,Both,OPR40,Employee,Hannah Jefferson,USA,Nevada,Fallon,Banker,Cheque,New User,Annabella Guzman,Mexico,Durango,Durango,I.T Professional,New User,Cash,1/9/2016,Yes,1261,0
TR7778,AGNT10,Both,OPR4,Admin,Deborah Mcleod,USA,Oregon,Lane,Grocer,Cash,Customer,Giovanny Dillon,Brazil,Acre,Xapuri,Retailer,Customer,Wallet,24-09-2016,Yes,3521,0
TR7779,AGNT2,Send,OPR11,Employee,Micheal Harvey,USA,Nevada,Eureka,Teacher,Cash,Employee,Ivan Melton,Colombia,Bolivar,Bolivar,Grocer,New User,Cash,13-09-2016,Yes,287,0
TR7780,AGNT5,Send,OPR27,Employee,Jayce Cameron,USA,Oregon,Jackson,Grocer,Cheque,Customer,Demi Pittman,Brazil,Acre,Xapuri,Grocer,New User,Wallet,11/9/2016,Yes,1192,0
TR7781,AGNT1,Send,OPR1,Employee,Konner Pittman,USA,California,Sacramento,Consultant,Debit Card,Customer,Freddy Goodwin,Mexico,Baja California,Baja California,Teacher,Employee,Cash,12/9/2016,No,5413,1
TR7782,AGNT5,Send,OPR27,Employee,Lucas Adams,USA,Oregon,Jackson,Teacher,Bank Account,Customer,Harley Clay,Brazil,Acre,Xapuri,Retailer,Customer,Wallet,14-09-2016,Yes,5456,0
TR7783,AGNT5,Send,OPR24,Employee,Riya Craig,USA,Oregon,Jackson,Agent,Credit Card,Customer,Delilah Vasquez,Colombia,Antioquia,Antioquia,Teacher,Customer,Prepaid Card,27-09-2016,Yes,2914,0
TR7784,AGNT9,Both,OPR45,Employee,King Drake,USA,Arizona,Pima,Accountant,Cheque,Customer,Chance Pugh,Brazil,Acre,Bujari,Banker,New User,Bank Account,23-09-2016,Yes,3033,0
TR7785,AGNT5,Send,OPR26,Employee,Stanley Preston,USA,Oregon,Jackson,Accountant,Bank Account,Employee,Adelyn Buckner,Brazil,Acre,Bujari,Teacher,New User,Bank Account,24-09-2016,Yes,3657,0
TR7786,AGNT10,Both,OPR3,Employee,Hendrix York,USA,Oregon,Lane,Agent,Cheque,Employee,Brantley Wooten,Brazil,Bahia,Jequie,Banker,New User,Prepaid Card,8/9/2016,No,4064,0
TR7787,AGNT9,Both,OPR43,Admin,Grant Burnett,USA,Arizona,Pima,Retailer,Credit Card,Employee,Kinsley Fletcher,Colombia,Antioquia,Antioquia,Consultant,New User,Cash,27-09-2016,Yes,1661,0
TR7788,AGNT3,Send,OPR17,Employee,Killian Schmidt,USA,Utah,Cache,Grocer,Cheque,Employee,Bree Crosby,Colombia,Boyaca,Boyaca,Farmer,New User,Wallet,5/9/2016,Yes,2484,0
TR7789,AGNT6,Both,OPR38,Employee,Ayla Orr,USA,California,Los Angeles,Consultant,Debit Card,New User,Janae Vincent,Mexico,Baja California,Baja California,Retailer,Employee,Prepaid Card,16-09-2016,Yes,693,0
TR7790,AGNT5,Send,OPR30,Employee,Cole Vincent,USA,Oregon,Jackson,Accountant,Bank Account,Customer,Brayden Phillips,Brazil,Bahia,Jequie,Consultant,Customer,Bank Account,23-09-2016,Yes,2933,0
TR7791,AGNT6,Both,OPR34,Employee,Cain Arnold,USA,California,Los Angeles,I.T Professional,Wallet,Employee,Bentlee Petersen,Colombia,Boyaca,Boyaca,Farmer,New User,Wallet,11/9/2016,Yes,5181,0
TR7792,AGNT2,Send,OPR5,Admin,Gerardo Mayo,USA,Nevada,Eureka,Broker,Wallet,Customer,Harold Valencia,Colombia,Boyaca,Boyaca,I.T Professional,New User,Cash,24-09-2016,Yes,1197,0
TR7793,AGNT4,Both,OPR21,Employee,Alyson Sanford,USA,Arizona,Apache,Farmer,Credit Card,New User,Harper Dunlap,Mexico,Durango,Durango,Teacher,New User,Wallet,16-09-2016,Yes,199,0
TR7794,AGNT4,Both,OPR19,Employee,Elliott Madden,USA,Arizona,Apache,Teacher,Bank Account,Employee,Darren Foreman,Colombia,Bolivar,Bolivar,I.T Professional,Customer,Bank Account,17-09-2016,No,521,0
TR7795,AGNT8,Both,OPR42,Owner,Kai Black,USA,Utah,Emery,Retailer,Wallet,Employee,Kasen Roberts,Mexico,Baja California,Baja California,Teacher,Employee,Wallet,29-09-2016,Yes,5269,0
TR7796,AGNT5,Send,OPR31,Employee,Eduardo Rosales,USA,Oregon,Jackson,Banker,Bank Account,Customer,Arlo Carroll,Mexico,Baja California,Baja California,Grocer,Customer,Bank Account,4/9/2016,Yes,4320,0
TR7797,AGNT9,Both,OPR45,Employee,Shaniya Garrett,USA,Arizona,Pima,Farmer,Debit Card,New User,Cristian Hooper,Mexico,Campeche,Campeche,Retailer,Employee,Wallet,23-09-2016,Yes,2783,1
TR7798,AGNT9,Both,OPR43,Admin,Lyric Mccall,USA,Arizona,Pima,Consultant,Cheque,New User,Emmanuel Duncan,Mexico,Campeche,Campeche,I.T Professional,Employee,Wallet,20-09-2016,Yes,1533,0
TR7799,AGNT8,Both,OPR42,Owner,Meredith Graves,USA,Utah,Emery,Broker,Credit Card,Customer,Zachary Snider,Colombia,Antioquia,Antioquia,Agent,Employee,Prepaid Card,3/9/2016,No,1812,0
TR7800,AGNT9,Both,OPR43,Admin,Darnell Chandler,USA,Arizona,Pima,Teacher,Bank Account,New User,Lawson Douglas,Mexico,Campeche,Campeche,Retailer,Employee,Wallet,23-09-2016,Yes,3567,0
TR7801,AGNT1,Send,OPR1,Employee,Reese Mckenzie,USA,California,Sacramento,Grocer,Cheque,New User,Alicia Cruz,Colombia,Boyaca,Boyaca,Accountant,Customer,Wallet,20-09-2016,Yes,5241,0
TR7802,AGNT9,Both,OPR44,Employee,Zoey Fletcher,USA,Arizona,Pima,Accountant,Wallet,New User,Rihanna Wilkins,Mexico,Campeche,Campeche,Consultant,Customer,Prepaid Card,15-09-2016,No,4685,0
TR7803,AGNT4,Both,OPR20,Employee,Reed Mcfadden,USA,Arizona,Apache,Grocer,Wallet,Employee,Raelyn Phelps,Mexico,Durango,Durango,I.T Professional,New User,Cash,19-09-2016,Yes,3676,0
TR7804,AGNT2,Send,OPR12,Employee,Aidyn Hale,USA,Nevada,Eureka,Teacher,Cash,New User,Yesenia Hampton,Brazil,Bahia,Valenca,Accountant,Customer,Prepaid Card,19-09-2016,Yes,143,0
TR7805,AGNT9,Both,OPR45,Employee,Damion Best,USA,Arizona,Pima,Banker,Credit Card,New User,Brynlee Middleton,Colombia,Antioquia,Antioquia,Retailer,New User,Cash,20-09-2016,No,2090,0
TR7806,AGNT10,Both,OPR4,Admin,Aiden Joyner,USA,Oregon,Lane,Retailer,Debit Card,Employee,Frankie Gentry,Mexico,Baja California,Baja California,Farmer,New User,Bank Account,21-09-2016,Yes,4359,0
TR7807,AGNT2,Send,OPR13,Employee,Rylee Rice,USA,Nevada,Eureka,I.T Professional,Bank Account,New User,Grady Hart,Mexico,Campeche,Campeche,Banker,New User,Prepaid Card,28-09-2016,Yes,1363,0
TR7808,AGNT7,Both,OPR41,Admin,Aydin Kinney,USA,Nevada,Fallon,Farmer,Cash,Customer,Osvaldo Talley,Brazil,Bahia,Jequie,Retailer,New User,Bank Account,19-09-2016,Yes,3793,0
TR7809,AGNT1,Send,OPR1,Employee,Kareem Mathews,USA,California,Sacramento,I.T Professional,Cash,Customer,Arianna Hays,Colombia,Antioquia,Antioquia,Grocer,New User,Bank Account,25-09-2016,Yes,179,0
TR7810,AGNT6,Both,OPR36,Admin,Judith Huber,USA,California,Los Angeles,Accountant,Bank Account,Customer,Dane Hansen,Mexico,Baja California,Baja California,Farmer,Employee,Cash,15-09-2016,Yes,4615,0
TR7811,AGNT9,Both,OPR45,Employee,Laura Blackwell,USA,Arizona,Pima,Agent,Cash,New User,Hayes Wong,Brazil,Acre,Xapuri,Accountant,Employee,Cash,15-09-2016,Yes,2321,1
TR7812,AGNT8,Both,OPR42,Owner,Maximiliano Beard,USA,Utah,Emery,Grocer,Cheque,Customer,Brooklynn Galloway,Mexico,Campeche,Campeche,I.T Professional,New User,Cash,4/9/2016,Yes,5588,0
TR7813,AGNT2,Send,OPR12,Employee,Janessa Ward,USA,Nevada,Eureka,Accountant,Debit Card,New User,Johan Sullivan,Mexico,Campeche,Campeche,Retailer,Employee,Cash,7/9/2016,Yes,2604,1
TR7814,AGNT1,Send,OPR1,Employee,Johanna Barry,USA,California,Sacramento,Banker,Bank Account,New User,Elisabeth Hammond,Colombia,Boyaca,Boyaca,Accountant,Employee,Wallet,6/9/2016,No,4155,0
TR7815,AGNT1,Send,OPR2,Admin,Briley Hayden,USA,California,Sacramento,Farmer,Credit Card,Customer,Akira Mcknight,Mexico,Campeche,Campeche,Teacher,New User,Bank Account,8/9/2016,No,5385,0
TR7816,AGNT2,Send,OPR12,Employee,Kolten Riley,USA,Nevada,Eureka,Retailer,Cash,Customer,Erin Kemp,Colombia,Bolivar,Bolivar,Grocer,Employee,Wallet,27-09-2016,Yes,3227,0
TR7817,AGNT8,Both,OPR42,Owner,Kailey Scott,USA,Utah,Emery,Agent,Credit Card,Customer,Rebekah Kelly,Brazil,Acre,Xapuri,Grocer,Employee,Wallet,23-09-2016,Yes,2036,0
TR7818,AGNT3,Send,OPR15,Admin,Larissa Kirk,USA,Utah,Cache,Agent,Cash,New User,Clark Gray,Brazil,Acre,Xapuri,Teacher,New User,Wallet,18-09-2016,Yes,2979,0
TR7819,AGNT3,Send,OPR15,Admin,Krish Clemons,USA,Utah,Cache,Retailer,Cheque,Employee,Nikolai Whitfield,Brazil,Bahia,Jequie,Farmer,Employee,Wallet,10/9/2016,Yes,4245,0
TR7820,AGNT6,Both,OPR34,Employee,Braylee Woodward,USA,California,Los Angeles,Consultant,Wallet,Employee,Israel Lott,Brazil,Acre,Bujari,I.T Professional,New User,Bank Account,6/9/2016,Yes,2127,1
TR7821,AGNT2,Send,OPR9,Employee,Steven George,USA,Nevada,Eureka,Agent,Debit Card,Employee,Perla Meyers,Brazil,Acre,Xapuri,I.T Professional,Customer,Prepaid Card,8/9/2016,No,3662,0
TR7822,AGNT7,Both,OPR39,Employee,Moriah Powell,USA,Nevada,Fallon,Banker,Cash,New User,Brendan Stevens,Brazil,Bahia,Valenca,Agent,Customer,Wallet,27-09-2016,Yes,4876,0
TR7823,AGNT10,Both,OPR4,Admin,Justice Castro,USA,Oregon,Lane,Grocer,Bank Account,Employee,Sidney Harrison,Mexico,Campeche,Campeche,Consultant,New User,Wallet,3/9/2016,Yes,5376,0
TR7824,AGNT9,Both,OPR44,Employee,Ben Fuller,USA,Arizona,Pima,Teacher,Bank Account,New User,Arthur Shepherd,Brazil,Bahia,Jequie,I.T Professional,Customer,Prepaid Card,3/9/2016,No,2761,0
TR7825,AGNT8,Both,OPR42,Owner,Brice Montoya,USA,Utah,Emery,Farmer,Bank Account,Employee,Yehuda Sampson,Mexico,Durango,Durango,Accountant,Customer,Wallet,20-09-2016,Yes,4422,0
TR7826,AGNT5,Send,OPR29,Employee,Dayton Mcclain,USA,Oregon,Jackson,Accountant,Debit Card,New User,Silas Melton,Mexico,Durango,Durango,Agent,New User,Bank Account,17-09-2016,Yes,1373,0
TR7827,AGNT7,Both,OPR39,Employee,Libby James,USA,Nevada,Fallon,Retailer,Wallet,Customer,Zain Fuentes,Colombia,Antioquia,Antioquia,Broker,Employee,Bank Account,15-09-2016,Yes,4734,0
TR7828,AGNT6,Both,OPR32,Employee,Jazlynn Tillman,USA,California,Los Angeles,Retailer,Cheque,Customer,Tatum Hunt,Mexico,Durango,Durango,Farmer,Customer,Cash,6/9/2016,Yes,3722,0
TR7829,AGNT7,Both,OPR40,Employee,Elaine Santiago,USA,Nevada,Fallon,Retailer,Wallet,New User,Charity Mendez,Colombia,Antioquia,Antioquia,Broker,Employee,Prepaid Card,10/9/2016,Yes,2655,0
TR7830,AGNT1,Send,OPR1,Employee,Demetrius Franks,USA,California,Sacramento,Broker,Credit Card,New User,Omar Allison,Colombia,Antioquia,Antioquia,I.T Professional,Customer,Wallet,8/9/2016,No,3091,0
TR7831,AGNT3,Send,OPR17,Employee,Javon Rasmussen,USA,Utah,Cache,Agent,Credit Card,Employee,Amara House,Mexico,Durango,Durango,Farmer,New User,Prepaid Card,15-09-2016,Yes,2457,1
TR7832,AGNT8,Both,OPR42,Owner,Hector Prince,USA,Utah,Emery,I.T Professional,Debit Card,Customer,Isiah Pearson,Brazil,Bahia,Jequie,Broker,Customer,Wallet,19-09-2016,Yes,2466,0
TR7833,AGNT10,Both,OPR4,Admin,Haylie Macias,USA,Oregon,Lane,Retailer,Debit Card,Customer,Maurice Carroll,Brazil,Bahia,Valenca,Farmer,Customer,Cash,18-09-2016,No,5442,0
TR7834,AGNT10,Both,OPR3,Employee,Camilla Dickerson,USA,Oregon,Lane,Consultant,Cheque,Employee,River Wooten,Brazil,Bahia,Jequie,Banker,Employee,Cash,2/9/2016,Yes,4804,0
TR7835,AGNT10,Both,OPR4,Admin,Dennis Gillespie,USA,Oregon,Lane,Banker,Cheque,Employee,Marisol Bradley,Brazil,Acre,Xapuri,Accountant,Customer,Wallet,1/9/2016,Yes,2830,0
TR7836,AGNT8,Both,OPR42,Owner,Stefan Blair,USA,Utah,Emery,Banker,Wallet,Employee,Braden Salinas,Colombia,Antioquia,Antioquia,Consultant,New User,Prepaid Card,25-09-2016,Yes,3735,0
TR7837,AGNT3,Send,OPR15,Admin,Adalyn Nichols,USA,Utah,Cache,Accountant,Wallet,Employee,Kailee Forbes,Colombia,Antioquia,Antioquia,Retailer,New User,Wallet,17-09-2016,Yes,3199,0
TR7838,AGNT6,Both,OPR34,Employee,Hana Riley,USA,California,Los Angeles,Agent,Debit Card,Customer,Madeleine Guerrero,Mexico,Campeche,Campeche,Banker,Employee,Wallet,16-10-2016,Yes,2047,1
TR7839,AGNT4,Both,OPR21,Employee,Oscar Branch,USA,Arizona,Apache,Agent,Credit Card,Employee,Kai Morales,Brazil,Acre,Xapuri,Retailer,New User,Prepaid Card,10/10/2016,Yes,986,1
TR7840,AGNT10,Both,OPR3,Employee,Jason Carver,USA,Oregon,Lane,I.T Professional,Bank Account,Employee,Madisyn Weiss,Brazil,Acre,Xapuri,Banker,Customer,Prepaid Card,6/10/2016,Yes,684,1
TR7841,AGNT8,Both,OPR42,Owner,Gloria Ewing,USA,Utah,Emery,Accountant,Cash,New User,Kaden Tanner,Brazil,Acre,Bujari,Accountant,Employee,Prepaid Card,23-10-2016,No,3536,0
TR7842,AGNT7,Both,OPR41,Admin,Maryam Montgomery,USA,Nevada,Fallon,Consultant,Cash,Employee,Broderick Adams,Colombia,Boyaca,Boyaca,Consultant,New User,Prepaid Card,9/10/2016,Yes,5481,1
TR7843,AGNT1,Send,OPR2,Admin,Asher Cortez,USA,California,Sacramento,I.T Professional,Debit Card,New User,Bryce Hartman,Brazil,Acre,Bujari,Banker,Customer,Cash,31-10-2016,Yes,4789,1
TR7844,AGNT4,Both,OPR18,Admin,Aaden Whitehead,USA,Arizona,Apache,Farmer,Credit Card,New User,Aubri Reyes,Mexico,Baja California,Baja California,Farmer,Employee,Wallet,22-10-2016,Yes,2620,0
TR7845,AGNT5,Send,OPR28,Admin,Ben Hodges,USA,Oregon,Jackson,Consultant,Bank Account,Employee,Paityn Hinton,Mexico,Campeche,Campeche,Retailer,Employee,Cash,14-10-2016,Yes,4128,1
TR7846,AGNT6,Both,OPR35,Employee,Archer Navarro,USA,California,Los Angeles,Retailer,Credit Card,Customer,Karis Dudley,Mexico,Baja California,Baja California,Consultant,Employee,Prepaid Card,15-10-2016,Yes,969,0
TR7847,AGNT7,Both,OPR41,Admin,Griffin Faulkner,USA,Nevada,Fallon,I.T Professional,Wallet,Customer,Larry Grant,Colombia,Boyaca,Boyaca,Teacher,Employee,Bank Account,11/10/2016,No,151,0
TR7848,AGNT10,Both,OPR3,Employee,Marisa Michael,USA,Oregon,Lane,I.T Professional,Wallet,New User,Lexie Pennington,Brazil,Bahia,Jequie,Broker,New User,Wallet,14-10-2016,Yes,5896,0
TR7849,AGNT1,Send,OPR2,Admin,Trent Mcdaniel,USA,California,Sacramento,Farmer,Cheque,Employee,Lane Dixon,Colombia,Bolivar,Bolivar,Accountant,Employee,Cash,23-10-2016,Yes,5856,0
TR7850,AGNT8,Both,OPR42,Owner,Josephine Mcpherson,USA,Utah,Emery,I.T Professional,Debit Card,Employee,Izaiah Britt,Brazil,Acre,Bujari,Broker,Customer,Wallet,31-10-2016,Yes,3502,1
TR7851,AGNT9,Both,OPR43,Admin,Kimora Suarez,USA,Arizona,Pima,I.T Professional,Credit Card,New User,Jeramiah Hoffman,Mexico,Durango,Durango,I.T Professional,Employee,Cash,10/10/2016,Yes,5326,0
TR7852,AGNT5,Send,OPR28,Admin,Triston Pace,USA,Oregon,Jackson,Grocer,Bank Account,Customer,Landon Byrd,Colombia,Bolivar,Bolivar,Accountant,Employee,Prepaid Card,8/10/2016,Yes,2416,0
TR7853,AGNT10,Both,OPR3,Employee,Noemi Gibbs,USA,Oregon,Lane,Farmer,Cash,New User,Arnav Acosta,Brazil,Bahia,Valenca,Grocer,Employee,Cash,5/10/2016,Yes,1071,0
TR7854,AGNT3,Send,OPR15,Admin,Emmalee Yang,USA,Utah,Cache,Consultant,Credit Card,New User,Terrance Stanton,Colombia,Bolivar,Bolivar,Farmer,New User,Cash,25-10-2016,No,3994,1
TR7855,AGNT10,Both,OPR4,Admin,Jackson Dennis,USA,Oregon,Lane,Consultant,Debit Card,Employee,Catherine Randolph,Brazil,Bahia,Jequie,I.T Professional,Employee,Wallet,5/10/2016,Yes,3647,1
TR7856,AGNT3,Send,OPR16,Employee,Kareem Manning,USA,Utah,Cache,Consultant,Debit Card,New User,Cody Dudley,Mexico,Durango,Durango,Accountant,Employee,Wallet,14-10-2016,Yes,1978,1
TR7857,AGNT2,Send,OPR5,Admin,Lauryn Wheeler,USA,Nevada,Eureka,Grocer,Cheque,New User,Madelynn Webster,Brazil,Acre,Xapuri,Teacher,Employee,Bank Account,2/10/2016,Yes,2461,1
TR7858,AGNT7,Both,OPR41,Admin,Amani Bush,USA,Nevada,Fallon,Agent,Cash,Customer,Ronnie Marshall,Mexico,Baja California,Baja California,Accountant,New User,Bank Account,15-10-2016,No,3285,0
TR7859,AGNT4,Both,OPR23,Employee,Brennen Travis,USA,Arizona,Apache,Grocer,Wallet,Employee,Kyndal Castillo,Mexico,Campeche,Campeche,Grocer,New User,Prepaid Card,19-10-2016,Yes,5325,1
TR7860,AGNT8,Both,OPR42,Owner,Porter Morales,USA,Utah,Emery,Accountant,Credit Card,New User,Saige Rollins,Brazil,Bahia,Jequie,Broker,Customer,Prepaid Card,19-10-2016,Yes,3820,0
TR7861,AGNT4,Both,OPR20,Employee,Lydia Potts,USA,Arizona,Apache,Agent,Credit Card,Customer,Kairi Blair,Colombia,Antioquia,Antioquia,Retailer,Employee,Prepaid Card,21-10-2016,Yes,763,0
TR7862,AGNT7,Both,OPR41,Admin,Tate Gentry,USA,Nevada,Fallon,Broker,Cheque,New User,Muhammad Burgess,Brazil,Acre,Xapuri,I.T Professional,New User,Prepaid Card,31-10-2016,Yes,1437,0
TR7863,AGNT8,Both,OPR42,Owner,Alayah Avila,USA,Utah,Emery,Grocer,Cash,Employee,Giuliana Rivers,Mexico,Campeche,Campeche,Accountant,New User,Cash,18-10-2016,Yes,2459,0
TR7864,AGNT7,Both,OPR41,Admin,Lorelai Chang,USA,Nevada,Fallon,Farmer,Debit Card,Customer,Clare Christian,Mexico,Baja California,Baja California,Retailer,Employee,Wallet,9/10/2016,Yes,336,1
TR7865,AGNT10,Both,OPR3,Employee,Skyler Mccormick,USA,Oregon,Lane,Teacher,Credit Card,Customer,Arjun West,Brazil,Acre,Xapuri,Banker,Customer,Prepaid Card,6/10/2016,No,5158,0
TR7866,AGNT10,Both,OPR4,Admin,Jackson Dennis,USA,Oregon,Lane,Consultant,Cheque,Customer,Trent Hendricks,Brazil,Bahia,Valenca,I.T Professional,Customer,Cash,28-10-2016,Yes,3157,1
TR7867,AGNT3,Send,OPR17,Employee,Santino Walter,USA,Utah,Cache,Retailer,Bank Account,New User,Giovanna Barrett,Colombia,Boyaca,Boyaca,Broker,Customer,Bank Account,29-10-2016,Yes,5464,0
TR7868,AGNT6,Both,OPR33,Employee,Gabriel Duke,USA,California,Los Angeles,Consultant,Credit Card,Customer,Brantley Wagner,Brazil,Bahia,Jequie,I.T Professional,Customer,Cash,11/10/2016,Yes,1324,0
TR7869,AGNT4,Both,OPR23,Employee,Gavyn Ochoa,USA,Arizona,Apache,Consultant,Cash,Customer,Cameron Huber,Colombia,Bolivar,Bolivar,I.T Professional,New User,Wallet,2/10/2016,No,2620,0
TR7870,AGNT4,Both,OPR20,Employee,Kasey Middleton,USA,Arizona,Apache,I.T Professional,Cheque,Customer,Elyse Bowman,Brazil,Acre,Xapuri,Retailer,Customer,Cash,18-10-2016,Yes,4893,0
TR7871,AGNT10,Both,OPR4,Admin,Kassandra Mercado,USA,Oregon,Lane,Grocer,Bank Account,Customer,Julius Prince,Mexico,Baja California,Baja California,I.T Professional,New User,Bank Account,8/10/2016,Yes,2817,1
TR7872,AGNT7,Both,OPR39,Employee,Madisyn Dixon,USA,Nevada,Fallon,Grocer,Debit Card,New User,Moriah Barrett,Colombia,Antioquia,Antioquia,Retailer,Customer,Wallet,15-10-2016,Yes,1504,0
TR7873,AGNT9,Both,OPR44,Employee,Daniella Rodriguez,USA,Arizona,Pima,Grocer,Cash,Customer,Rolando Schroeder,Colombia,Boyaca,Boyaca,Teacher,New User,Wallet,24-10-2016,Yes,4157,1
TR7874,AGNT6,Both,OPR38,Employee,Jimena Maldonado,USA,California,Los Angeles,Broker,Cash,Customer,Mckinley Pruitt,Brazil,Bahia,Jequie,Grocer,Customer,Bank Account,1/10/2016,No,5726,0
TR7875,AGNT8,Both,OPR42,Owner,Ramon Oneal,USA,Utah,Emery,Accountant,Wallet,New User,Lillianna Swanson,Brazil,Bahia,Valenca,Grocer,New User,Cash,3/10/2016,Yes,1175,1
TR7876,AGNT8,Both,OPR42,Owner,Melanie Joyce,USA,Utah,Emery,Accountant,Bank Account,New User,Trinity Stanton,Brazil,Acre,Bujari,Grocer,Employee,Wallet,27-10-2016,No,3713,0
TR7877,AGNT2,Send,OPR8,Employee,Jackson Dennis,USA,Nevada,Eureka,Consultant,Cash,New User,Madilyn Barlow,Colombia,Antioquia,Antioquia,Grocer,New User,Bank Account,22-10-2016,Yes,3414,1
TR7878,AGNT10,Both,OPR4,Admin,Kole Burgess,USA,Oregon,Lane,Teacher,Cash,Customer,Camilo Martin,Brazil,Acre,Xapuri,Broker,Employee,Bank Account,30-10-2016,Yes,4900,0
TR7879,AGNT3,Send,OPR15,Admin,Shayla Haley,USA,Utah,Cache,Consultant,Cheque,Customer,Will Hopkins,Brazil,Acre,Bujari,Accountant,New User,Wallet,23-10-2016,Yes,3019,1
TR7880,AGNT3,Send,OPR16,Employee,Aleena Farley,USA,Utah,Cache,Retailer,Debit Card,New User,Saniyah Russo,Brazil,Bahia,Valenca,Grocer,Employee,Bank Account,15-10-2016,Yes,5027,1
TR7881,AGNT2,Send,OPR11,Employee,Gavyn Reynolds,USA,Nevada,Eureka,Accountant,Wallet,New User,Mercedes Pennington,Colombia,Antioquia,Antioquia,Retailer,New User,Wallet,25-10-2016,No,1726,1
TR7882,AGNT9,Both,OPR44,Employee,Princeton Harper,USA,Arizona,Pima,Grocer,Wallet,Customer,Sariyah Mckinney,Brazil,Acre,Xapuri,Grocer,Employee,Cash,11/10/2016,Yes,3662,1
TR7883,AGNT1,Send,OPR2,Admin,Flynn Sellers,USA,California,Sacramento,Agent,Debit Card,Customer,Miranda Giles,Colombia,Boyaca,Boyaca,I.T Professional,Employee,Prepaid Card,31-10-2016,Yes,5191,0
TR7884,AGNT1,Send,OPR2,Admin,Omari Downs,USA,California,Sacramento,Broker,Debit Card,Customer,Joel Welch,Colombia,Boyaca,Boyaca,Accountant,New User,Prepaid Card,28-10-2016,Yes,1560,0
TR7885,AGNT6,Both,OPR34,Employee,Dillon Mcguire,USA,California,Los Angeles,Grocer,Cheque,Customer,Maryam Castaneda,Colombia,Bolivar,Bolivar,Accountant,Employee,Wallet,16-10-2016,Yes,2553,1
